PERMNO,date,COMNAM,RET,sprtrn
93436,2011-12-30,TESLA MOTORS INC,-0.127673,0.008533
93436,2012-01-31,TESLA MOTORS INC,0.017857,0.043583
93436,2012-02-29,TESLA MOTORS INC,0.149295,0.040589
93436,2012-03-30,TESLA MOTORS INC,0.114636,0.031332
93436,2012-04-30,TESLA MOTORS INC,-0.110365,-0.007497
93436,2012-05-31,TESLA MOTORS INC,-0.109568,-0.062651
93436,2012-06-29,TESLA MOTORS INC,0.060678,0.039555
93436,2012-07-31,TESLA MOTORS INC,-0.123682,0.012598
93436,2012-08-31,TESLA MOTORS INC,0.040117,0.019763
93436,2012-09-28,TESLA MOTORS INC,0.026648,0.024236
93436,2012-10-31,TESLA MOTORS INC,-0.039228,-0.019789
93436,2012-11-30,TESLA MOTORS INC,0.202215,0.002847
93436,2012-12-31,TESLA MOTORS INC,0.001478,0.007068
93436,2013-01-31,TESLA MOTORS INC,0.107470,0.050428
93436,2013-02-28,TESLA MOTORS INC,-0.071448,0.011061
93436,2013-03-28,TESLA MOTORS INC,0.087855,0.035988
93436,2013-04-30,TESLA MOTORS INC,0.424914,0.018086
93436,2013-05-31,TESLA MOTORS INC,0.810706,0.020763
93436,2013-06-28,TESLA MOTORS INC,0.098200,-0.014999
93436,2013-07-31,TESLA MOTORS INC,0.250745,0.049462
93436,2013-08-30,TESLA MOTORS INC,0.258564,-0.031298
93436,2013-09-30,TESLA MOTORS INC,0.144201,0.029749
93436,2013-10-31,TESLA MOTORS INC,-0.172881,0.044596
93436,2013-11-29,TESLA MOTORS INC,-0.204202,0.028049
93436,2013-12-31,TESLA MOTORS INC,0.181875,0.023563
93436,2014-01-31,TESLA MOTORS INC,0.205951,-0.035583
93436,2014-02-28,TESLA MOTORS INC,0.349485,0.043117
93436,2014-03-31,TESLA MOTORS INC,-0.148523,0.006932
93436,2014-04-30,TESLA MOTORS INC,-0.002686,0.006201
93436,2014-05-30,TESLA MOTORS INC,-0.000577,0.02103
93436,2014-06-30,TESLA MOTORS INC,0.155412,0.019058
93436,2014-07-31,TESLA MOTORS INC,-0.069816,-0.01508
93436,2014-08-29,TESLA MOTORS INC,0.207792,0.037655
93436,2014-09-30,TESLA MOTORS INC,-0.100185,-0.015514
93436,2014-10-31,TESLA MOTORS INC,-0.004038,0.023201
93436,2014-11-28,TESLA MOTORS INC,0.011667,0.024534
93436,2014-12-31,TESLA MOTORS INC,-0.090422,-0.004189
93436,2015-01-30,TESLA MOTORS INC,-0.084574,-0.031041
93436,2015-02-27,TESLA MOTORS INC,-0.001277,0.054893
93436,2015-03-31,TESLA MOTORS INC,-0.071653,-0.017396
93436,2015-04-30,TESLA MOTORS INC,0.197489,0.008521
93436,2015-05-29,TESLA MOTORS INC,0.109489,0.010491
93436,2015-06-30,TESLA MOTORS INC,0.069617,-0.021012
93436,2015-07-31,TESLA MOTORS INC,-0.007866,0.019742
93436,2015-08-31,TESLA MOTORS INC,-0.064212,-0.062581
93436,2015-09-30,TESLA MOTORS INC,-0.002650,-0.026443
93436,2015-10-30,TESLA MOTORS INC,-0.166948,0.082983
93436,2015-11-30,TESLA MOTORS INC,0.112743,0.000505
93436,2015-12-31,TESLA MOTORS INC,0.042343,-0.01753
93436,2016-01-29,TESLA MOTORS INC,-0.203367,-0.050735
93436,2016-02-29,TESLA MOTORS INC,0.003818,-0.004128
93436,2016-03-31,TESLA MOTORS INC,0.197155,0.065991
93436,2016-04-29,TESLA MOTORS INC,0.047830,0.002699
93436,2016-05-31,TESLA MOTORS INC,-0.072811,0.015329
93436,2016-06-30,TESLA MOTORS INC,-0.049053,0.000906
93436,2016-07-29,TESLA MOTORS INC,0.106039,0.03561
93436,2016-08-31,TESLA MOTORS INC,-0.097023,-0.001219
93436,2016-09-30,TESLA MOTORS INC,-0.037640,-0.001234
93436,2016-10-31,TESLA MOTORS INC,-0.030878,-0.019426
93436,2016-11-30,TESLA MOTORS INC,-0.042128,0.034174
93436,2016-12-30,TESLA MOTORS INC,0.128247,0.018201
93436,2017-01-31,TESLA MOTORS INC,0.178951,0.017884
93436,2017-02-28,TESLA INC,-0.007701,0.037198
93436,2017-03-31,TESLA INC,0.113244,-0.000389
93436,2017-04-28,TESLA INC,0.128530,0.009091
93436,2017-05-31,TESLA INC,0.085777,0.011576
93436,2017-06-30,TESLA INC,0.060409,0.004814
93436,2017-07-31,TESLA INC,-0.105473,0.019349
93436,2017-08-31,TESLA INC,0.100257,0.000546
93436,2017-09-29,TESLA INC,-0.041585,0.019303
93436,2017-10-31,TESLA INC,-0.028056,0.022188
93436,2017-11-30,TESLA INC,-0.068410,0.028083
93436,2017-12-29,TESLA INC,0.008095,0.009832
93436,2018-01-31,TESLA INC,0.137980,0.056179
93436,2018-02-28,TESLA INC,-0.031752,-0.038947
93436,2018-03-29,TESLA INC,-0.224246,-0.026885
93436,2018-04-30,TESLA INC,0.104347,0.002719
93436,2018-05-31,TESLA INC,-0.031201,0.021608
93436,2018-06-29,TESLA INC,0.204474,0.004842
93436,2018-07-31,TESLA INC,-0.130660,0.036022
93436,2018-08-31,TESLA INC,0.011806,0.030263
93436,2018-09-28,TESLA INC,-0.122290,0.004294
93436,2018-10-31,TESLA INC,0.274011,-0.069403
93436,2018-11-30,TESLA INC,0.039013,0.017859
93436,2018-12-31,TESLA INC,-0.050445,-0.091777
93436,2019-01-31,TESLA INC,-0.077464,0.078684
93436,2019-02-28,TESLA INC,0.041887,0.029729
93436,2019-03-29,TESLA INC,-0.125109,0.017924
93436,2019-04-30,TESLA INC,-0.147109,0.039313
93436,2019-05-31,TESLA INC,-0.224266,-0.065778
93436,2019-06-28,TESLA INC,0.206848,0.06893
93436,2019-07-31,TESLA INC,0.081223,0.013128
93436,2019-08-30,TESLA INC,-0.066222,-0.018092
93436,2019-09-30,TESLA INC,0.067639,0.017181
93436,2019-10-31,TESLA INC,0.307427,0.020432
93436,2019-11-29,TESLA INC,0.047695,0.034047
93436,2019-12-31,TESLA INC,0.267897,0.02859
93436,2020-01-31,TESLA INC,0.555160,-0.001628
93436,2020-02-28,TESLA INC,0.026776,-0.08411
93436,2020-03-31,TESLA INC,-0.215557,-0.125119
93436,2020-04-30,TESLA INC,0.492137,0.126844
93436,2020-05-29,TESLA INC,0.067939,0.045282
93436,2020-06-30,TESLA INC,0.293186,0.018388
93436,2020-07-31,TESLA INC,0.325011,0.055101
93436,2020-08-31,TESLA INC,0.741452,0.070065
93436,2020-09-30,TESLA INC,-0.139087,-0.039228
93436,2020-10-30,TESLA INC,-0.095499,-0.027666
93436,2020-11-30,TESLA INC,0.462736,0.107546
93436,2020-12-31,TESLA INC,0.243252,0.037121
93436,2021-01-29,TESLA INC,0.124506,-0.011137
93436,2021-02-26,TESLA INC,-0.148740,0.026091
93436,2021-03-31,TESLA INC,-0.011207,0.042439
93436,2021-04-30,TESLA INC,0.062147,0.052425
93436,2021-05-28,TESLA INC,-0.118713,0.005487
93436,2021-06-30,TESLA INC,0.087137,0.022214
93436,2021-07-30,TESLA INC,0.011034,0.022748
93436,2021-08-31,TESLA INC,0.070605,0.02899
93436,2021-09-30,TESLA INC,0.054042,-0.047569
93436,2021-10-29,TESLA INC,0.436530,0.069144
93436,2021-11-30,TESLA INC,0.027612,-0.008334
93436,2021-12-31,TESLA INC,-0.076855,0.043613
93436,2022-01-31,TESLA INC,-0.113609,-0.052585
93436,2022-02-28,TESLA INC,-0.070768,-0.031361
93436,2022-03-31,TESLA INC,0.238009,0.035773
93436,2022-04-29,TESLA INC,-0.191945,-0.087957
93436,2022-05-31,TESLA INC,-0.129197,5.3e-05
93436,2022-06-30,TESLA INC,-0.111888,-0.08392
93436,2022-07-29,TESLA INC,0.323765,0.091116
93436,2022-08-31,TESLA INC,-0.072489,-0.04244
93436,2022-09-30,TESLA INC,-0.037589,-0.093396
93436,2022-10-31,TESLA INC,-0.142168,0.079863
93436,2022-11-30,TESLA INC,-0.144326,0.053753
93436,2022-12-30,TESLA INC,-0.367334,-0.058971
